Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,label
35186,701.866,255.779241493926,175.315884208498,1.45896216220622,0.728149131267397,35637,211.66059298096,0.759366367403315,0.987344613744142,0.897576250853267,0.8275127869827,0.0072693469417929,0.002102684014021,0.684777412619875,0.999064334545874,6
29704,642.761,235.051288344077,161.928180653614,1.45157740546028,0.724850941733328,30103,194.474439032006,0.733758213527,0.986745507092316,0.903495023400245,0.827370232267465,0.00791311905279,0.0022873205317557,0.684541501242319,0.993664976303211,6
46399,804.141,303.388780357041,195.734698009376,1.54999999204285,0.76404640251474,46960,243.05769199136,0.817718797363505,0.988053662691653,0.901683397898327,0.8011426517003,0.0065386922208892,0.0016615372127915,0.641829548373388,0.994835794871616,5
85681,1126.8,439.173995612134,250.054141741354,1.75631562250386,0.822078792270383,86751,330.291443171714,0.782760825872465,0.987665848232297,0.848009493026287,0.752074226779624,0.0051256870906284,0.0010115204709624,0.56561564258617,0.993399589406647,3
24541,578.864,206.477283298831,151.873212412484,1.35953720882681,0.677476504815083,24910,176.766998241599,0.727464058099896,0.985186672019269,0.920341566147698,0.856108698339313,0.0084135643738572,0.0027878886466596,0.732922103372233,0.996434870706162,6
51515,896.279,375.980182688344,174.907354820187,2.1495961852197,0.885203682945424,52000,256.107272733579,0.804293520686963,0.990673076923077,0.805855410893714,0.681172265257052,0.0072984603064805,0.0009692567640684,0.463995654955423,0.997403289850695,4
34266,693.326,269.646500638525,162.11418238358,1.66331222027516,0.799091041428081,34595,208.875145098442,0.701424711373127,0.990489955195838,0.895773687134563,0.774625832724785,0.0078692144002371,0.0017477489297305,0.600045180724567,0.998062481816391,6
177893,1612.656,610.876558823677,376.423408319035,1.62284423689701,0.787588085403102,181791,475.920584059539,0.717889426957224,0.978557794390261,0.859577916954602,0.779078157747592,0.0034339550112914,0.0007803662500067,0.606962775879382,0.985006042846867,2
42042,771.515,288.082674117705,186.347089598482,1.54594673165237,0.762614864605727,42476,231.36451097728,0.816254416961131,0.989782465392222,0.887573819714105,0.803118450930333,0.0068522590294873,0.0017584577931634,0.644999246224738,0.997134476619376,6
37611,720.306,264.979776303948,181.243445374838,1.46201025783818,0.729491638521646,38009,218.83284149559,0.797891297891298,0.989528795811518,0.910941902854231,0.825847332758618,0.0070452733589627,0.0020215137198619,0.682023817024524,0.997125816579806,5
51054,899.018,352.702000248748,186.30836710218,1.89310875155333,0.849100289315698,51971,254.958764738357,0.678224135182528,0.982355544438244,0.793784955762241,0.722873033208045,0.0069084107072658,0.0011636061449909,0.522545422139399,0.989235311736226,4
28392,625.919,228.420932162939,158.983436015864,1.43675931208423,0.718031311678156,28796,190.131052577218,0.785046728971963,0.985970273649118,0.910687929835465,0.832371406494356,0.0080452568386496,0.0023822552230185,0.692842158349393,0.995447422813026,6
40324,798.228,323.209807636887,160.245171251863,2.01697065260636,0.868440710189762,40810,226.587977178624,0.716998577524893,0.98809115412889,0.795279072996271,0.701055388248572,0.0080153210900924,0.0011942905993083,0.491478657392356,0.991298028342755,4
45839,820.515,307.277049692542,191.505979842808,1.60452979037397,0.782034177120287,46651,241.586480356652,0.752149514308217,0.982594156609719,0.855602311053794,0.786217130756693,0.0067033977550239,0.0015799551605613,0.618137376695287,0.991819835451205,5
163117,1524.028,560.180104044806,371.85703451325,1.50643944326094,0.74789510570362,165192,455.726908157249,0.731154889172774,0.98743885902465,0.882517238298917,0.813536405285821,0.0034342226993189,0.0009279320726306,0.661841482725376,0.997024114763813,2
79038,1121.923,414.329335197782,244.239652626713,1.69640486604781,0.807781569658614,80260,317.229108274726,0.704890839041096,0.984774482930476,0.789077579090699,0.765644817602149,0.0052421535868542,0.0011112170406965,0.586211986721029,0.994452866809105,1
71433,1030.846,413.681025247967,221.794356500954,1.86515577661322,0.844123839994086,72292,301.581366133697,0.682772265871423,0.988117634039728,0.844736332183932,0.729019093764149,0.0057911753006029,0.0010090253713243,0.531468839072701,0.991272175286372,3
41964,756.887,287.164101982135,186.271108093735,1.54164596389059,0.761080567451665,42310,231.149787486959,0.798705748001523,0.991822264240132,0.920501817469391,0.804939704828912,0.0068431060428494,0.0017720926866368,0.647927928410056,0.998875475725354,6
142238,1425.362,516.44262667839,351.414864530687,1.46960950945572,0.732791852826795,143764,425.56203585851,0.767464321364017,0.989385381597618,0.879782154216826,0.824025775323006,0.0036308344231386,0.0010326410685262,0.679018478396681,0.997892012947915,2
29715,638.811,241.800324607445,156.896435359162,1.54114606908643,0.760901194689414,30059,194.510444634229,0.699373940877424,0.988555840180977,0.915041575357814,0.804425903687308,0.0081373153157477,0.0021018663431166,0.647101034523143,0.997277215657103,6
41848,762.055,282.053829112641,189.530563510137,1.48817068808829,0.7405820611509,42261,230.830085708248,0.812235549862195,0.990227396417501,0.905548962215065,0.818390186137354,0.0067399595945479,0.0018649994454157,0.669762496765932,0.996720915667888,5
47919,815.389,306.385079510135,200.231246498125,1.53015618125818,0.756902289159417,48422,247.00681315333,0.802703653449922,0.989612159762092,0.905707395128006,0.806197265050433,0.0063938120476248,0.0016661147547009,0.649954030174798,0.994531176805632,5
67450,1057.643,436.797269080875,199.937655299129,2.18466735756892,0.889088370428494,68567,293.052908691224,0.608008220956227,0.983709364563128,0.757728494541817,0.670912868360822,0.006475867592007,0.0008093608828356,0.450124076932146,0.983371377729502,4
72036,1058.429,417.116163125117,220.953506944675,1.88780060064654,0.848174474756604,72767,302.851587158698,0.792824125027515,0.989954237497767,0.808045827764356,0.726060541240295,0.0057903848509789,0.0009926097403297,0.52716390954615,0.995180345080403,3
52687,907.204,375.645492393191,179.46499153825,2.09314078012329,0.878495320439322,53290,259.004192810583,0.786654921165791,0.988684556201914,0.804458086667211,0.689491017609446,0.0071297567216427,0.0009939600403308,0.47539786336411,0.995074654590897,4
41360,797.728,318.657550908957,165.880112528003,1.9210111812238,0.853825592830977,41858,229.480255294974,0.664770078917338,0.988102632710593,0.816734163550861,0.720146924622972,0.0077044862405453,0.0012782267093043,0.518611593043925,0.99625866894967,4
55434,925.422,330.59175737562,213.772573850415,1.5464647846124,0.76279860927255,56460,265.670399033933,0.718876439464675,0.98182784272051,0.813404258965234,0.803620759159088,0.005963700208818,0.001534264209246,0.64580632455143,0.998716738598749,1
39104,724.99,257.17939516326,194.067700211657,1.32520452853706,0.656184490226151,39594,223.133948912584,0.791450777202073,0.987624387533465,0.934903995278653,0.867619852558317,0.0065768053182093,0.002298860787404,0.752764208553315,0.997566538095468,6
45352,793.284,301.993157706172,192.104851201858,1.57202254819086,0.771587510015741,45832,240.299729156795,0.787115137630602,0.989526968057253,0.90562607452544,0.795712495547989,0.0066588718845072,0.0016466645439602,0.633158375571208,0.99533924297384,5
50447,844.685,317.793399190505,203.078245882853,1.56488154508596,0.769185131559154,51135,253.438582921494,0.710501112644714,0.986545418988951,0.888496342914714,0.797494798718481,0.0062995500067497,0.0015718124613512,0.63599795398303,0.995261460900472,5
34313,671.844,220.933975426092,198.103851952546,1.11524320828963,0.442708884432823,34600,209.018344885079,0.796975890741859,0.991705202312139,0.955282162171399,0.946067007041207,0.0064387834181241,0.0031817874803614,0.895042781811907,0.998190383544391,0
33978,667.754,241.579162721556,179.388618226141,1.34668054813275,0.669772229983695,34287,207.995512574217,0.757085561497326,0.990987837956077,0.957579146163581,0.860982835733863,0.0071098699959254,0.0024100130642554,0.741291443428323,0.99828276736217,6
76655,1079.305,423.974835596809,232.059787704825,1.82700690968526,0.83690818289373,78011,312.410270800552,0.798522855118963,0.982617835946213,0.826917102174085,0.73686040908722,0.0055309482172958,0.0010058199528373,0.542963262480185,0.991997632256547,3
49815,909.749,384.342718325166,165.547104531117,2.32165171002989,0.902481876607618,50364,251.846040113761,0.766868332332702,0.989099356683345,0.756356990101768,0.65526424231795,0.0077154013515038,0.0008774131971997,0.429371227260518,0.996850444007013,4
64879,991.26,390.949582770732,213.071820697856,1.83482537245089,0.838428897672503,65615,287.413479890684,0.757861414821045,0.988783052655643,0.829733926745212,0.735167634286068,0.0060258262730734,0.0010857801192277,0.540471450501774,0.991670730465988,3
38554,729.22,276.039204953331,178.354630833466,1.54769855799862,0.763235287590014,38941,221.559196170503,0.703591503029418,0.990061888497984,0.911091855437589,0.802636698681845,0.0071598071523922,0.0018329775227859,0.644225670070891,0.997067140594411,6
43788,786.336,298.083939626945,187.790695724271,1.58732006650966,0.776601082396685,44222,236.119912724157,0.792657760399696,0.990185880331057,0.889915263082066,0.792125577176895,0.0068074344484092,0.0016532532193875,0.627462930017829,0.995984499808243,5
77128,1124.1,394.698173261374,251.165720796987,1.57146513468851,0.771401430146432,78456,313.372652933107,0.821953428891139,0.983073314979097,0.767029448757867,0.793955164128889,0.0051174433832249,0.0012543441845155,0.630364802646931,0.990596309494458,1
93368,1170.46,442.98134020969,269.076069957099,1.64630522617756,0.794380261223002,94486,344.789544233628,0.735053770213034,0.988167559215122,0.856435709622218,0.778338753660409,0.0047444664147212,0.0010740926824468,0.605811215449639,0.997350170071718,1
35384,701.617,268.748367284798,168.007642218819,1.59961989666381,0.780505820932739,35749,212.255289806659,0.766152780183613,0.989789924193684,0.903267914589301,0.789791923021168,0.0075951946440424,0.0018229276105112,0.623771281669474,0.997796953125974,6
36351,707.079,260.071248457647,178.757602819816,1.45488216643738,0.726334980491773,36758,215.136074823977,0.736327175498299,0.988927580390663,0.913672068661218,0.827219756508427,0.0071544455023973,0.002066518678966,0.684292525557861,0.995564992060528,6
67012,1010.404,382.859750736457,224.010865181426,1.7091124148214,0.810961858596272,68008,292.099860273491,0.807801726216307,0.985354664157158,0.824844969609589,0.762942199360513,0.005713301360002,0.0011940800516322,0.582080799565057,0.994841520965805,1
55559,934.184,369.299024325236,192.668844040079,1.91675528114143,0.853119832558405,56331,265.96976494696,0.652009106698587,0.98629529033747,0.800017403784582,0.720201645354806,0.006646970325694,0.0011031128395425,0.51869040997177,0.994202582590805,4
43099,815.39,328.234077682775,168.610116139399,1.94670453468763,0.857976680174845,43710,234.254884983304,0.69766576016576,0.986021505376344,0.814603545084056,0.713682402013423,0.0076158165545088,0.0012187543797505,0.509342570943649,0.991539492565455,4
48991,868.685,352.643296494184,177.591636442502,1.98569765760539,0.86393616139237,49643,249.754436469346,0.652456483812111,0.986866224845396,0.815833479446086,0.708235315834126,0.0071981240736907,0.0011171446408411,0.501597262594663,0.996020509395501,4
55434,888.425,336.512192724604,210.269528993047,1.60038496465045,0.780745094895207,55924,265.670399033933,0.705338965798046,0.991238108862027,0.882560608509574,0.789482238022064,0.0060705017268211,0.0014547012233228,0.623282204152326,0.997491468259578,5
25959,597.217,217.882492843101,152.036993440549,1.43308867080629,0.716298954230796,26365,181.802159893055,0.709747095010253,0.984600796510525,0.914604848427801,0.834404625726276,0.0083933315167418,0.002509695037687,0.696231079433406,0.997760872199246,6
24887,577.757,209.0246319824,152.48862670133,1.37075555406374,0.683954493116517,25199,178.008742902769,0.747896381776656,0.987618556291916,0.936897283613866,0.85161610483188,0.0083989485266364,0.002725085578455,0.725249990009023,0.99414045188954,6
42184,769.735,289.795203649079,186.084112039265,1.55733447887228,0.766601780600224,42680,231.754907078811,0.686152995331739,0.988378631677601,0.89469529484901,0.799719609436494,0.0068697895801507,0.0017333017621504,0.639551453717259,0.995995529886773,5
56413,929.481,377.880837901871,191.039672963055,1.97802284751057,0.862794184580227,57007,268.006086567348,0.661239655859531,0.989580226989668,0.820555624475305,0.709234392660431,0.0066984708826311,0.0010454772498051,0.50301342373241,0.994972044747223,4
42143,746.003,268.700671971562,199.989773242264,1.34357206178769,0.667862581821005,42468,231.642254637996,0.803182771107299,0.992347179052463,0.951599410319584,0.862082900419808,0.0063759265351674,0.0021722969406741,0.743186927196228,0.998525192066695,0
60535,964.156,392.024797068079,197.582505695968,1.98410682002034,0.863700663968447,61253,277.624847303953,0.672499027939788,0.988278125153054,0.818317416122579,0.708181853240627,0.0064760022642781,0.0010047683136721,0.501521537259329,0.995072302463321,4
46557,826.971,308.802932295735,193.093342046684,1.59924173988907,0.780387398952428,47093,243.471175879682,0.677961905871389,0.988618265984329,0.855488728136382,0.788435440264907,0.0066327927550257,0.0015810322945455,0.621630443465718,0.994137351976129,5
35808,739.41,295.853798490498,154.922668483968,1.9096869514684,0.851935930779793,36355,213.523210958145,0.80425847314871,0.984953926557557,0.823036866785824,0.721718673370364,0.0082622262759857,0.0013827657570053,0.520877843491479,0.994713621024674,6
25799,596.614,227.011882211001,144.942117951684,1.5662244033627,0.769639981107535,26040,181.241019128183,0.71620121037144,0.990745007680492,0.910805943901695,0.798376795800163,0.0087992512194659,0.0022052463091511,0.637405508072136,0.998320061580376,6
32950,683.82,258.78927030439,162.194578924667,1.59554821141456,0.779225364819307,33299,204.824908150898,0.766136532738095,0.989519204780924,0.885485972434342,0.791473726518803,0.0078539990987675,0.0019011510372905,0.62643065976956,0.999500318770565,6
36173,707.513,262.828054509782,175.762119615841,1.49536234021437,0.743501522903138,36564,214.608699850926,0.804291272929405,0.989306421616891,0.908082997451356,0.816536500455431,0.0072658627846676,0.0019923671261428,0.666731856576002,0.997005709344959,6
36109,690.918,236.918386527453,194.403861000237,1.21869177550524,0.571571850234319,36461,214.418764852431,0.771559829059829,0.990345848989331,0.950544188338458,0.905032184269011,0.0065612004355549,0.002715308394727,0.819083254562737,0.998210025789675,0
30450,662.971,247.106735396224,157.283366834078,1.57109261055495,0.771276935917737,30869,196.901356361976,0.78167115902965,0.986426512034727,0.87057882087467,0.796827152632056,0.0081151637240139,0.0020180575521511,0.634933511171709,0.997539347595583,6
36405,691.958,236.521670284951,196.261803280974,1.20513348155851,0.558085276216608,36738,215.29580958784,0.794868995633188,0.99093581577658,0.9554576233984,0.910258283431117,0.006496955645789,0.0027513650965876,0.828570142554963,0.998537620612692,0
50537,848.108,320.963626500637,201.476975034505,1.59305363030028,0.778434969233993,51199,253.664555806051,0.725189415681322,0.987070059962109,0.882911151057256,0.790321814878755,0.0063510621228137,0.0015284175029791,0.624608571073249,0.995034951664912,5
44187,796.888,291.097838068954,193.957333596317,1.50083439832605,0.74568733498262,44836,237.193245610436,0.735371455199042,0.985525024533857,0.874399311295134,0.814823109590567,0.0065878615445482,0.0017913381569259,0.663936699922841,0.996459037555279,5
74367,1073.76,407.230424148262,233.021294235238,1.74761034387337,0.820107182702962,75422,307.71253666908,0.675572311046512,0.986012038927634,0.810542297851191,0.755622660837958,0.005475956057771,0.0011011832893309,0.570965605571835,0.997825398293263,1
22144,557.585,199.122966698057,143.129256586347,1.39121079398558,0.695218639012557,22445,167.912526270721,0.720059831561149,0.986589440855424,0.895042737210936,0.843260468920883,0.0089921859961188,0.0028047361388848,0.711088218444667,0.989273604976195,6
35561,708.141,259.768348229329,174.810551726904,1.48599924697423,0.739689928070266,36021,212.785505733655,0.793648313879528,0.987229671580467,0.891136740128056,0.819135615189743,0.0073048662363074,0.0020286880293227,0.67098315607228,0.997080464655801,5
69509,1046.853,373.829546855617,238.145900063885,1.56975008494932,0.770827373073205,70544,297.492197401875,0.731365740740741,0.985328305738263,0.797038868245585,0.795796372716294,0.0053781459502455,0.0013305162025988,0.63329186682841,0.994109961751612,1
74056,1043.271,397.639787672048,238.825818283684,1.6649782277715,0.799543297449929,74857,307.068441434328,0.812195656942312,0.989299597899996,0.855019154281055,0.772227656673989,0.0053694472787086,0.0011778520741393,0.5963355537322,0.992885713410175,3
44710,832.12,332.068529534502,171.958308947878,1.93109906445495,0.855477595556658,45234,238.592833180524,0.694103766261993,0.988415793429721,0.811414217497059,0.718504802352052,0.0074271646060054,0.0012210164438695,0.516249151002961,0.996928252527478,4
36104,698.492,247.968257777305,185.621901987765,1.3358782294648,0.663054390006564,36456,214.403919094587,0.755946398659967,0.990344524906737,0.929912984227519,0.864642599889294,0.0068681657926352,0.0023679201240847,0.747606825543317,0.998711682442606,0
49337,838.788,321.598993318204,195.915059484434,1.64152257700106,0.793023899140779,49905,250.6348328118,0.736571019079753,0.988618374912333,0.88120750002753,0.779339606215155,0.0065184140364879,0.0014832989736515,0.607370221815593,0.997011931708437,5
45387,798.566,302.812272646879,191.152736551008,1.5841377848445,0.775572729229268,45720,240.392435856237,0.80903743315508,0.992716535433071,0.894375122188469,0.793866225285286,0.006671784269656,0.0016345983628763,0.630223583648709,0.998360991758029,5
24545,598.067,212.248112913892,148.134387608542,1.43280784658034,0.716165697506447,24982,176.781403505925,0.761699354518372,0.982507405331839,0.862329455695421,0.832899765651363,0.0086473054762229,0.0025670334244177,0.693722019622096,0.993970353060097,6
36751,720.806,265.900059684666,176.479636390477,1.50668975255784,0.747992974580979,37286,216.316496154505,0.712228682170543,0.985651450946736,0.88887816636968,0.813525564496063,0.0072351788981161,0.0019548518802751,0.661823844088638,0.997163203886792,6
32639,745.201,267.042209554158,157.375961938875,1.69684242920071,0.807892477041333,33708,203.855992064523,0.708311631944445,0.968286460187493,0.738583923504869,0.763384906097326,0.0081816909082434,0.0017139458860863,0.582756514857223,0.988845980302869,6
42492,747.511,268.393513200872,201.767511856307,1.33021174088728,0.659436788408138,42859,232.599429781946,0.764904953917051,0.991437037728365,0.95561258595451,0.866635810262162,0.0063163304433981,0.0021978149706762,0.751057627628755,0.999065674354713,0
53335,881.24,342.241534143743,199.818391291184,1.71276293404352,0.811860139504164,54233,260.592078004014,0.695934131892795,0.983441815868567,0.863045633918409,0.761427389740965,0.0064168282393127,0.0013304977896021,0.579771669847739,0.993011426323722,5
55333,932.896,390.837336498783,181.259652764215,2.15622909201525,0.885954267177668,55814,265.428264751196,0.835871174355721,0.991382090514925,0.798964750683938,0.679127196825583,0.0070633679088208,0.0009268214623785,0.461213749468175,0.994482504240709,4
36878,707.572,254.691161823463,184.854706973553,1.37779105543632,0.687906351263036,37233,216.689935001013,0.782905910326087,0.990465447318239,0.92562685583052,0.850794874268978,0.0069063170948387,0.0022321621330058,0.723851918082366,0.997316698194306,6
91571,1179.116,408.121652657732,286.515999947553,1.42442883724622,0.712141680615752,93026,341.455441237863,0.741687793104007,0.984359211403264,0.82766531544898,0.836651128442386,0.0044568875807595,0.0013470665346667,0.699985110723918,0.997078977358139,1
43550,790.199,306.392444450162,181.524834407687,1.68788169095383,0.805600908542966,44001,235.477349596976,0.78282283577797,0.989750232949251,0.876445815500563,0.76854816057737,0.0070354177830117,0.0015140980662821,0.590666275126858,0.996974791250523,5
43471,771.879,284.220212500856,195.246216256276,1.45570151345619,0.726700888003062,43891,235.263673883543,0.823314393939394,0.990430840035543,0.916876926507642,0.827751382681253,0.0065381567596985,0.0018933667727847,0.685172351530726,0.997406429101615,5
40149,762.033,285.218652252269,180.459420884327,1.58051406158004,0.774392472782864,40686,226.095763962026,0.674773109243698,0.986801356732045,0.868834462126495,0.792710301996834,0.0071040038918097,0.0017303779111921,0.628389622891911,0.993178635131642,5
49309,867.448,304.072323453285,206.812910624625,1.47027727879712,0.733078705605675,50235,250.563701903021,0.778456632250324,0.981566636807007,0.823472610978554,0.824026662661772,0.0061666698463421,0.0017538623980647,0.679019940777498,0.998347590775319,1
70854,1063.859,442.277782420468,204.433968797594,2.16342609313797,0.886760179762778,71368,300.356645844012,0.607037294060195,0.992797892612936,0.786694462280187,0.679113122527295,0.0062421004095812,0.0008189907616269,0.461194633188773,0.997760503455786,4
54366,933.319,389.946353067489,178.055523003631,2.19002672025813,0.889664175963442,54925,263.098728786499,0.612864679623033,0.989822485207101,0.784290637642557,0.674704934965667,0.007172614374195,0.0009168806170161,0.455226749267024,0.996958744671032,4
83432,1125.326,447.492443098479,240.01535879725,1.86443253190515,0.843991704215881,84920,325.927786014547,0.688042223321788,0.982477626000942,0.827915116540622,0.728342547547378,0.0053635588634873,0.0009310554301907,0.530482866567805,0.989049514047315,3
84185,1175.084,408.720527343526,263.644898430329,1.55026905423522,0.764140938665523,85882,327.395282607324,0.680673356026488,0.98024032975478,0.766137560314752,0.801024809630252,0.0048550279425494,0.0012329781096743,0.641640745643181,0.994715791907033,1
165330,1540.253,574.535399213678,368.862048751706,1.55758880903581,0.766689592040408,167922,458.807905262175,0.776744186046512,0.984564261978776,0.875744468922462,0.798572039059925,0.0034750825573923,0.0008717687336655,0.637717301568326,0.993301332251339,2
162012,1528.138,588.943911352949,353.589588215391,1.66561440433079,0.799715569316413,163383,454.180674535623,0.852268602540835,0.99160867409706,0.871830175371351,0.771178147494993,0.0036351869698105,0.0007930952967593,0.59471573517381,0.990567094987675,2
39834,723.396,258.496308357934,196.303016805345,1.31682290249395,0.650619883733528,40145,225.207069216267,0.774980544747082,0.992253082575663,0.956558592107789,0.871219672910872,0.0064893384635721,0.0023061676905403,0.759023718466926,0.999499816013369,0
64184,971.191,345.948488189706,236.650530094188,1.46185384859276,0.729423013741156,65308,285.869912616354,0.743601923188322,0.982789244809212,0.855120552978312,0.82633664367856,0.0053899490245186,0.0015502169031951,0.682832248685948,0.998200950684803,1
23740,566.508,205.081528405076,147.488451673121,1.39049211025415,0.694834317869928,24021,173.858295148701,0.7452285283777,0.988301902501978,0.929562262426641,0.847752094012566,0.008638649048234,0.0027523336403204,0.71868361290269,0.99932389351014,6
79587,1076.521,427.508251895274,239.020647143258,1.78858294044801,0.82909899326574,80645,318.32894252147,0.724519335809482,0.986880773761548,0.862992429990697,0.744614732254222,0.0053715839508371,0.0010186116251618,0.554451099490027,0.991681777860504,3
56821,965.022,386.576907914156,187.601566967699,2.06062728666182,0.87435374490565,57528,268.973500872106,0.69826113671275,0.987710332359894,0.766733269416934,0.695782638242413,0.0068034161298491,0.0009835606577429,0.484113479679573,0.997577446068532,4
35879,698.476,265.364755567394,172.376926305662,1.5394447578027,0.760289100255349,36174,213.734792735186,0.790147110641297,0.991844971526511,0.924160107850236,0.805437754076218,0.0073961023319321,0.0019200414552393,0.648729975691342,0.998683960307506,6
42024,734.883,250.794676061174,213.564018415709,1.17433019813757,0.524274617032971,42312,231.314977093898,0.788738738738739,0.993193420306296,0.977846869721333,0.922328100128709,0.0059678915872162,0.0026640504747965,0.850689124287033,0.998989927877464,0
44495,764.275,263.049911022255,215.727221389053,1.21936355239962,0.572220286555488,44839,238.018473112889,0.776689708141321,0.992328107228083,0.957242048918488,0.90484148878025,0.0059118982137825,0.0024445376662917,0.818738119818059,0.998339422266332,0
48585,847.239,309.276516306607,200.865494782834,1.53971948562386,0.760388112071942,49351,248.717396418019,0.698311174991017,0.984478531336751,0.850550674252837,0.804191017760457,0.0063656790430504,0.0016423335793842,0.6467231930466,0.99577230213873,5
76278,1083.778,433.572589680378,225.439588220149,1.92323182056641,0.854191755046892,76973,311.641085213918,0.821359348753069,0.990970859911917,0.816072042279224,0.718774877912958,0.0056841106174831,0.0009358663715111,0.516637325118787,0.993613343360764,3
42160,751.793,276.447016747288,194.579769509548,1.42073874094975,0.710339538447076,42462,231.68897083382,0.778779370474361,0.992887758466393,0.937376174855556,0.838095391876182,0.0065570924275922,0.0019955604094686,0.702403885884091,0.997932412469176,0
47771,823.47,308.240356791746,198.914296677507,1.54961388869643,0.7639106369511,48339,246.625072309251,0.799113415858147,0.988249653488901,0.88527588207978,0.800106367888344,0.0064524577001056,0.0016311572713069,0.640170199935478,0.992016632949587,5
49550,849.16,332.549966616865,190.947473385179,1.74157825040212,0.818720797422888,50319,251.175276334331,0.697808697611537,0.984717502335102,0.863524106661869,0.755300861670849,0.0067114019498862,0.0013473267521537,0.570479391640728,0.993534500784124,5
193432,1682.466,638.984285516216,387.721894690764,1.64804798043673,0.79487100333904,195899,496.271368927537,0.788032363461554,0.987406775940663,0.858708166440349,0.776656609836054,0.0033034052561945,0.0007414088897668,0.603195489602033,0.994095108447174,2
51735,860.034,317.875511085046,208.47691305587,1.52475162081788,0.754895993615482,52353,256.653556076813,0.696992967423814,0.988195518881439,0.87894778508834,0.807402731971216,0.0061443029106996,0.0016106947350018,0.651899171594583,0.993984318498672,5
